"code","description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","lun","mar","mer","jeu","ven","sam","dim","daily","special_days","restrict_typ"
"SV-EA","\P 09h-15h30 LUN. AU VEN.",,,,9,"15.5","6.5",1,1,1,1,1,,,,,
"SV-JA","\P 09h-15h LUN. AU VEN.",,,,9,15,6,1,1,1,1,1,,,,,
"SV-JB","\P 08h-16h LUN. AU VEN.",,,,8,16,8,1,1,1,1,1,,,,,
"SV-JC","\P 08h-17h LUN. AU VEN.",,,,8,17,9,1,1,1,1,1,,,,,
"SV-JD","\P 08h-19h LUN. AU VEN.",,,,8,19,11,1,1,1,1,1,,,,,
"SV-JE","\P 06h30-18h LUN AU VEN.",,,,"6.5",18,"11.5",1,1,1,1,1,,,,,
"SV-JF","\P 09h-21h LUN AU VEN",,,,9,21,12,1,1,1,1,1,,,,,
"SV-JG","\P 09h-16h LUN. AU VEN.",,,,9,16,7,1,1,1,1,1,,,,,
"SV-JH","\P 09h-17h LUN. AU VEN.",,,,9,17,8,1,1,1,1,1,,,,,
"SV-JI","\P 09h30-21h00 LUN AU VEN",,,,"9.5",21,"11.5",1,1,1,1,1,,,,,
"SV-JJ","\P 07h30-18h00 LUN AU VEN",,,,"7.5",18,"10.5",1,1,1,1,1,,,,,
"SV-JK","\P 10h-15h LUN. AU VEN.",,,,10,15,5,1,1,1,1,1,,,,,
"SV-JL","\P 09h-20h LUN. AU VEN.",,,,9,20,11,1,1,1,1,1,,,,,
"SV-JN","\P 08h-22h LUN. AU VEN.",,,,8,22,14,1,1,1,1,1,,,,,
"AD-TT","\A EN TOUT TEMPS",,,,0,24,24,,,,,,,,1,,
"SV-JO","\P 09h-18h LUN A VEN.",,,,9,18,9,1,1,1,1,1,,,,,
"SV-JP","\P 06h-18h LUN A VEN.",,,,6,18,12,1,1,1,1,1,,,,,
"SV-JQ","\P 09h30-16h LUN. AU VEN.",,,,"9.5",16,"6.5",1,1,1,1,1,,,,,
"SV-JS","\P 09h30-18h LUN. AU VEN.",,,,"9.5",18,"8.5",1,1,1,1,1,,,,,
"SV-JT","\P 07h-15h30 LUN. AU VEN.",,,,7,"15.5","8.5",1,1,1,1,1,,,,,
"SV-JU","\P 08h-20h   LUN A VEN",,,,8,20,12,1,1,1,1,1,,,,,
"SV-JV","\P 9h30 A 15h30 LUN A VEN  DU 1 SEPT. AU 23 JUIN",09-01,06-23,,"9.5","15.5",6,1,1,1,1,1,,,,,
"SV-JW","\P 10h-18h LUN A VEN",,,,10,18,8,1,1,1,1,1,,,,,
"SV-JX","\P 7h-21h LUN Ã  VEN",,,,7,21,14,1,1,1,1,1,,,,,
"SV-JY","\P 8h-15h30 LUN A VEN",,,,8,"15.5","7.5",1,1,1,1,1,,,,,
"SV-OA","\P 09h00 A 11h00 et 15h00 A 18h00 LUNDI AU VENDREDI",,,,9,11,2,1,1,1,1,1,,,,,
"SV-OA","\P 09h00 A 11h00 et 15h00 A 18h00 LUNDI AU VENDREDI",,,,15,18,3,1,1,1,1,1,,,,,
"SV-OB","\P 06h-16h LUN. AU VEN.",,,,6,16,10,1,1,1,1,1,,,,,
"SV-OC","\P 07h-18h LUN. AU VEN.",,,,7,18,11,1,1,1,1,1,,,,,
"SV-OD","\P 08h-18h LUN. AU VEN.",,,,8,18,10,1,1,1,1,1,,,,,
"SV-OE","\P 07h30-09h ET 14h30-16h30 LUN. AU VEN.",,,,"7.5",9,"1.5",1,1,1,1,1,,,,,
"SV-OE","\P 07h30-09h ET 14h30-16h30 LUN. AU VEN.",,,,"14.5","16.5",2,1,1,1,1,1,,,,,
"SV-OG","\P 09h30-15h30 LUN. AU VEN.",,,,"9.5","15.5",6,1,1,1,1,1,,,,,
"SV-PB","\P 13h-16h LUN. AU VEN.",,,,13,16,3,1,1,1,1,1,,,,,
"SV-PC-A","\P 16h-17h LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,16,17,1,1,1,1,1,1,,,,,
"SV-PD","\P 17h-18h LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,17,18,1,1,1,1,1,1,,,,,
"SV-PD-A","\P 17h-18h LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,17,18,1,1,1,1,1,1,,,,,
"SV-PG","\P 23h-24h LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,23,24,1,1,1,1,1,1,,,,,
"SV-PH","\P 06h30-16h LUN. AU VEN.",,,,"6.5",16,"9.5",1,1,1,1,1,,,,,
"SV-PI","\P 16h30-17h30 LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"16.5","17.5",1,1,1,1,1,1,,,,,
"SV-PI-A","\P 16h30-17h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"16.5","17.5",1,1,1,1,1,1,,,,,
"SV-PJ","\P 07h-16h LUN. AU VEN.",,,,7,16,9,1,1,1,1,1,,,,,
"SV-PK","\P 07h-17h LUN. AU VEN.",,,,7,17,10,1,1,1,1,1,,,,,
"SV-PL","\P 07h30-16h LUN. AU VEN.",,,,"7.5",16,"8.5",1,1,1,1,1,,,,,
"SV-PM","\P 13h-15h30 LUN. AU VEN.",,,,13,"15.5","2.5",1,1,1,1,1,,,,,
"SV-PN","\P 16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
"SV-PO","\P 12h-13h LUN. AU VEN.",,,,12,13,1,1,1,1,1,1,,,,,
"SV-PR","\P 12h30-13h30 LUN. AU VEN.",,,,"12.5","13.5",1,1,1,1,1,1,,,,,
"SV-PS","\P 13h-14h LUN. AU VEN.",,,,13,14,1,1,1,1,1,1,,,,,
"SV-PT","\P 14h-15h LUN. AU VEN.",,,,14,15,1,1,1,1,1,1,,,,,
"SV-PU","\P 14h-16h LUN AU VEN",,,,14,16,2,1,1,1,1,1,,,,,
"SV-PV-A","\P 14h30-15h30 LUN A VEN 1 AVRIL AU 1 DEC.",04-01,12-01,,"14.5","15.5",1,1,1,1,1,1,,,,,
"SV-QA","\P 07h-09h 16h-18h LUN AU VEN",,,,7,9,2,1,1,1,1,1,,,,,
"SV-QA","\P 07h-09h 16h-18h LUN AU VEN",,,,16,18,2,1,1,1,1,1,,,,,
"SV-QD","\P 07h30-09h30 ET 15h30-18h  LUN A VEN",,,,"7.5","9.5",2,1,1,1,1,1,,,,,
"SV-QD","\P 07h30-09h30 ET 15h30-18h  LUN A VEN",,,,"15.5",18,"2.5",1,1,1,1,1,,,,,
"SV-SB","\P 16h00 A 18h30 LUN. AU VEN. 1ER MARS AU 1ER DEC.",03-01,12-01,,16,"18.5","2.5",1,1,1,1,1,,,,,
"SV-SB-A","\P 16h00 A 18h30 LUN. AU VEN. 1ER AVRIL AU 1ER DEC.",04-01,12-01,,16,"18.5","2.5",1,1,1,1,1,,,,,
"SV-SD","\P 17h-18h LUN A VEN",,,,17,18,1,1,1,1,1,1,,,,,
"SV-SE","\P 22h30-23h30 LUN A VEN 1 MARS AU 1 DEC.",03-01,12-01,,"22.5","23.5",1,1,1,1,1,1,,,,,
"SV-SE-A","\P 22h30-23h30 LUN A VEN 1 AVRIL AU 1 DEC.",04-01,12-01,,"22.5","23.5",1,1,1,1,1,1,,,,,
"SV-SF-A","\P 17h-18h LUN AU VEN  1 AVRIL AU 1 DEC.",04-01,12-01,,17,18,1,1,1,1,1,1,,,,,
"SV-TA","\P LUNDI AU VENDREDI",,,,0,,24,1,1,1,1,1,,,,,
"SV-VA","\P 07h-09h LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,7,9,2,1,1,1,1,1,,,,,
"SV-VA-A","\P 07h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,9,2,1,1,1,1,1,,,,,
"SV-VC","\P 08h-10h LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,8,10,2,1,1,1,1,1,,,,,
"SV-VC-A","\P 08h-10h LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,10,2,1,1,1,1,1,,,,,
"SV-VZ","\P 07h-09h LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,
"SX-JA","\P EXCEPTE 09h-17h LUNDI",,,,17,,160,1,,,,,,,,,
"SX-JB","\P EXCEPTE 09h-17h MARDI",,,,17,,160,,1,,,,,,,,
"R-RX","\P RESERVE S3R 09h-18h LUN A VEN",,,,9,18,9,1,1,1,1,1,,,,,"permit"
"SX-JC","\P EXCEPTE 09h-17h MERCREDI",,,,17,,160,,,1,,,,,,,
"SX-JD","\P EXCEPTE 09h-17h JEUDI",,,,17,,160,,,,1,,,,,,
"SX-JF","\P EXCEPTE 09h-17h LUN. ET JEU.",,,,17,,64,1,,,,,,,,,
"SX-JF","\P EXCEPTE 09h-17h LUN. ET JEU.",,,,17,,88,,,,1,,,,,,
"SX-JI","\P EXCEPTE 09h-17h MAR. ET VEN.",,,,17,,64,,1,,,,,,,,
"SX-JI","\P EXCEPTE 09h-17h MAR. ET VEN.",,,,17,,88,,,,,1,,,,,
"SX-JK","\P EXCEPTE 09h-16h LUNDI ET JEUDI",,,,16,,65,1,,,,,,,,,
"SX-JK","\P EXCEPTE 09h-16h LUNDI ET JEUDI",,,,16,,89,,,,1,,,,,,
"R-PD","\P RESERVE S3R 09h-21h",,,,9,21,12,,,,,,,,1,,"permit"
"R-RP","\P RESERVE S3R 16h-23h LUN A VEN ET 9h-23h SAM ET DIM",,,,16,23,7,1,1,1,1,1,,,,,"permit"
"R-RP","\P RESERVE S3R 16h-23h LUN A VEN ET 9h-23h SAM ET DIM",,,,9,23,14,,,,,,1,1,,,"permit"
"AV-AH","\A 06h-09h30 LUN. AU VEN.",,,,6,"9.5","3.5",1,1,1,1,1,,,,,
"R-PF","\P RESERVE S3R 09h-23h",,,,9,23,14,,,,,,,,1,,"permit"
"R-PJ","\P RESERVE S3R 17h-23h",,,,17,23,6,,,,,,,,1,,"permit"
"PS-PB","P 02h 09h-18h LUN. AU SAM.",,,120,9,18,9,1,1,1,1,1,1,,,,
"EU-TF+F","\P ENTRETIEN (ORANGE) 07h-19h ou 19h-07h (flexible)",,,,7,19,12,,,,,,,,1,,"maintenance"
"EU-TF+F","\P ENTRETIEN (ORANGE) 07h-19h ou 19h-07h (flexible)",,,,19,,12,,,,,,,,1,,"maintenance"
"AR-JA","\A RESERVE AUTOBUS 08h-16h LUN. AU VEN.",,,,8,16,8,1,1,1,1,1,,,,,"bus"
"R-PG","\P RESERVE S3R 18h-23h",,,,18,23,5,,,,,,,,1,,"permit"
"AV-PK","\A 15h30-18h LUN. AU VEN.",,,,"15.5",18,"2.5",1,1,1,1,1,,,,,
"PV-OR","P 60 min 10h-18h LUN. AU VEN.",,,60,10,18,8,1,1,1,1,1,,,,,
"R-QG","\P RESERVE S3R          (EN TOUT TEMPS)",,,,0,24,24,,,,,,,,1,,"permit"
"R-CD","\P RESERVE CORPS DIPLOMATIQUE",,,,0,24,24,,,,,,,,1,,"diplomat"
"AD-DC","\A EN TOUT TEMPS DES DEUX COTES",,,,0,24,24,,,,,,,,1,,
"R-TD","\P RESERVE HANDICAPES (PICTO)",,,,0,24,24,,,,,,,,1,,"taxi"
"PV-DB","P 15 min 07h-18h LUN. AU VEN.",,,15,7,18,11,1,1,1,1,1,,,,,
"RD-JD","\P RESERVE HANDICAPES DE 09h00 A 21h00",,,,9,21,12,,,,,,,,1,,"handicap"
"AV-PC","\A 14h-18h30 LUN. A VEN.",,,,14,"18.5","4.5",1,1,1,1,1,,,,,
"RV-JH","\P EXCEPTE AUTOBUS 08h-16h LUN A VEN SEPT. A JUIN",09-01,06-30,,8,16,8,1,1,1,1,1,,,,,"bus"
"RD-TT","\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS",,,,0,24,24,,,,,,,,1,,"handicap"
"PD-TD","P 15 MIN. RESERVE HOTEL",,,15,0,24,24,,,,,,,,1,,"hotel"
"OUT-SDN-14","\P 12h - 16h JEUDI 1ER AVRIL - 30 NOV",04-01,11-30,,12,16,4,,,,1,,,,,,
"PV-JT","P 60 min 09h30-18h LUN. AU VEN.",,,60,"9.5",18,"8.5",1,1,1,1,1,,,,,
"R-WV","\P EXCEPTE S3R 16h-22h LUN A VEN ET 09h-22h SAM ET DIM",,,,16,22,6,1,1,1,1,1,,,,,"permit"
"R-WV","\P EXCEPTE S3R 16h-22h LUN A VEN ET 09h-22h SAM ET DIM",,,,9,22,13,,,,,,1,1,,,"permit"
"R-PK","\P RESERVE S3R 15h-23h",,,,15,23,8,,,,,,,,1,,"permit"
"R-SE","\P RESERVE S3R 15h30-23h",,,,"15.5",23,"7.5",,,,,,,,1,,"permit"
"AV-RM","\A 05h30-09h30  14h30-18h30 LUN A VEN",,,,"5.5","9.5",4,1,1,1,1,1,,,,,
"AV-RM","\A 05h30-09h30  14h30-18h30 LUN A VEN",,,,"14.5","18.5",4,1,1,1,1,1,,,,,
"AV-AN","\A 05h-09h30 LUN. AU VEN.",,,,5,"9.5","4.5",1,1,1,1,1,,,,,
"AV-PB","\A 15h30-17h30 LUN. AU VEN.",,,,"15.5","17.5",2,1,1,1,1,1,,,,,
"PD-JL","P 15 min 07h-19h",,,15,7,19,12,,,,,,,,1,,
"OUT-ADN-17","\A 10h - 12h VENDREDI 1er AVRIL - 30 NOV",04-01,11-30,,10,12,2,,,,,1,,,,,
"OUT-SRV-10","PANONCEAU EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX",,,,0,24,24,,,,,,,,1,,"permit"
"OUT-SDE-08-A","\P 7h30 - 9h30 et 14h30 - 16h LUN À VEN EXCEPTE AUTOBUS SCOLAIRES",,,,"7.5","9.5",2,1,1,1,1,1,,,,,"schoolbus"
"OUT-SDE-08-A","\P 7h30 - 9h30 et 14h30 - 16h LUN À VEN EXCEPTE AUTOBUS SCOLAIRES",,,,"14.5",16,"1.5",1,1,1,1,1,,,,,"schoolbus"
"OUT-SPM-11","P 15 MIN 16h - 18h LUN À VEN",,,15,16,18,2,1,1,1,1,1,,,,,
"R-TA","\P RESERVE TAXIS",,,,0,24,24,,,,,,,,1,,"taxi"
"R-VA","\P RESERVE VEHICULES DE LA VILLE",,,,0,24,24,,,,,,,,1,,"employees_city"
"R-PY","\P RESERVE S3R 09h-20h LUNDI AU SAMEDI",,,,9,20,11,1,1,1,1,1,1,,,,"permit"
"R-RL","\P RESERVE S3R 16h-23h",,,,16,23,7,,,,,,,,1,,"permit"
"R-QP","\P RESERVE S3R 15h30-23h LUN A VEN",,,,"15.5",23,"7.5",1,1,1,1,1,,,,,"permit"
"AD-JB","\A 06h-19h",,,,6,19,13,,,,,,,,1,,
"PD-AD-A","P STAT. A 45 cm DE LA BORDURE - 1er AVRIL AU 1er DEC.",04-01,12-01,,0,24,24,,,,,,,,1,,"Distance_0.45m"
"PV-JR","P 60 min 09h30-16h LUN. AU VEN.",,,60,"9.5",16,"6.5",1,1,1,1,1,,,,,
"PV-JE","P 60 min 08h-19h LUN. AU VEN.",,,60,8,19,11,1,1,1,1,1,,,,,
"AV-AB","\A 08h-09h30 LUN. AU VEN.",,,,8,"9.5","1.5",1,1,1,1,1,,,,,
"AV-PJ","\A 16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
"AV-PF","\A 16h-18h30 LUN. AU VEN.",,,,16,"18.5","2.5",1,1,1,1,1,,,,,
"AV-QG","\A 06h-09h30  15h-19h LUN. AU VEN.",,,,6,"9.5","3.5",1,1,1,1,1,,,,,
"AV-QG","\A 06h-09h30  15h-19h LUN. AU VEN.",,,,15,19,4,1,1,1,1,1,,,,,
"PS-JT","P 60 min 09h30-18h LUN. AU SAM.",,,60,"9.5",18,"8.5",1,1,1,1,1,1,,,,
"AV-AG","\A 07h30-09h30 LUN. AU VEN.",,,,"7.5","9.5",2,1,1,1,1,1,,,,,
"AV-AF","\A 06h-09h LUN. AU VEN.",,,,6,9,3,1,1,1,1,1,,,,,
"PS-JG","P 60 min 09h-16h LUN. AU SAM.",,,60,9,16,7,1,1,1,1,1,1,,,,
"PV-JG","P 60 min 09h-16h LUN. AU VEN.",,,60,9,16,7,1,1,1,1,1,,,,,
"AV-AJ","\A 08h-09h  LUN. AU VEN.",,,,8,9,1,1,1,1,1,1,,,,,
"PV-JN","P 60 min 09h-18h LUN.AU VEN.",,,60,9,18,9,1,1,1,1,1,,,,,
"PV-OJ","P 60 min 09h-14h LUN. A VEN.",,,60,9,14,5,1,1,1,1,1,,,,,
"PS-JL","P 02h 09h-16h LUN. AU SAM.",,,120,9,16,7,1,1,1,1,1,1,,,,
"AV-PR","\A 14h30-18h30 LUN A VEN",,,,"14.5","18.5",4,1,1,1,1,1,,,,,
"AV-AK","\A 06h30-09h LUN. AU VEN.",,,,"6.5",9,"2.5",1,1,1,1,1,,,,,
"PV-QG","P 15 MIN   7h-9h30 ET 15h-18h  LUN A VEN  GARDERIE SEULEMENT",,,15,7,"9.5","2.5",1,1,1,1,1,,,,,"nursery"
"PV-QG","P 15 MIN   7h-9h30 ET 15h-18h  LUN A VEN  GARDERIE SEULEMENT",,,15,15,18,3,1,1,1,1,1,,,,,"nursery"
"R-WZ","INTERDICTION DE STAT. S3R DE 15H - 3H",,,,15,,12,,,,,,,,1,,"permit"
"PD-JD","P 02h 09h-21h",,,120,9,21,12,,,,,,,,1,,
"R-VU","\P EXCEPTE VEHICULES D'URGENCE",,,,0,24,24,,,,,,,,1,,"emergency"
"R-SX","\P EXCEPTE S3R 17h-23h LUN A VEN, 9h-23h SAM ET DIM",,,,17,23,6,1,1,1,1,1,,,,,"permit"
"R-SX","\P EXCEPTE S3R 17h-23h LUN A VEN, 9h-23h SAM ET DIM",,,,9,23,14,,,,,,1,1,,,"permit"
"PV-QC","P 15 min 07h-09h30 ET 15h30-18h LUN. AU VEN",,,15,7,"9.5","2.5",1,1,1,1,1,,,,,
"PV-QC","P 15 min 07h-09h30 ET 15h30-18h LUN. AU VEN",,,15,"15.5",18,"2.5",1,1,1,1,1,,,,,
"R-XA","INTERDICTION DE STAT. S3R (GR. R) 17H - 3H",,,,17,,10,,,,,,,,1,,"permit"
"R-XD","INTERDICTION DE STAT. S3R (GR. R) 9H - 3H",,,,9,,18,,,,,,,,1,,"permit"
"R-PL","\P RESERVE S3R 17h-21h",,,,17,21,4,,,,,,,,1,,"permit"
"R-PE","\P RESERVE S3R 09h-21h LUN. AU VEN.",,,,9,21,12,1,1,1,1,1,,,,,"permit"
"AE-JF","\A 07h-18h   JOURS D'ECOLE",,,,7,18,11,,,,,,,,,"school",
"PD-TR","P 03h",,,180,0,24,24,,,,,,,,1,,
"R-EE","\P RESERVE EMPLOYES DE L'EDIFICE",,,,0,24,24,,,,,,,,1,,"employees"
"EU-TO","\P 07h-19h CLIGNOTANT 19h-07h FIXE",,,,7,19,12,,,,,,,,1,,
"EU-TO","\P 07h-19h CLIGNOTANT 19h-07h FIXE",,,,19,,12,,,,,,,,1,,
"PS-JN","P 60 min 09h-18h LUN.AU SAM.",,,60,9,18,9,1,1,1,1,1,1,,,,
"AE-JD","\A 07h30-16h JOURS D'ECOLE",,,,"7.5",16,"8.5",,,,,,,,,"school",
"OUT-SRV-03-2S","\P réservé détenteurs de permis secteur 152 10h - 24h",,,,10,24,14,,,,,,,,1,,"permit"
"OUT-SDL-06","\P 8h -17h LUN À VEN EXCEPTÉ LIVRAISON",,,,8,17,9,1,1,1,1,1,,,,,"delivery"
"R-XI","\P EXCEPTE S3R 16h-3h",,,,16,,11,,,,,,,,1,,"permit"
"AV-AA","\A 07h-09h30 LUN. AU VEN.",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
"RB-QA","\P EXCEPTE 09h-16h MER. VEN.",,,,9,16,7,,,1,,1,,,,,
"AV-PQ","\A 16h-17h30 LUN A VEN",,,,16,"17.5","1.5",1,1,1,1,1,,,,,
"RV-JB","\P RESERVE HANDICAPES 07h-09h ET 15h-17h LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,"handicap"
"RV-JB","\P RESERVE HANDICAPES 07h-09h ET 15h-17h LUN. AU VEN.",,,,15,17,2,1,1,1,1,1,,,,,"handicap"
"AE-JI","\A 07h-16h JOURS D'ECOLE",,,,7,16,9,,,,,,,,,"school",
"PV-KA","P 60 min 08h-16h LUN A VEN",,,60,8,16,8,1,1,1,1,1,,,,,
"R-MO","\P RESERVE MOTOS",,,,0,24,24,,,,,,,,1,,"motorbike"
"PD-JJ","P 15 min.  7h - 18h",,,15,7,18,11,,,,,,,,1,,
"R-RZ","\P RESERVE S3R 16h-21h LUN A VEN",,,,16,21,5,1,1,1,1,1,,,,,"permit"
"PE-JD","P 15 MIN. 7h-18h JOURS D'ECOLE",,,15,7,18,11,,,,,,,,,"school",
"PV-JO","P 02h 08h-16h LUN. AU VEN.",,,120,8,16,8,1,1,1,1,1,,,,,
"R-PW","\P RESERVE S3R 15h00-18h00 LUNDI AU VENDREDI",,,,15,18,3,1,1,1,1,1,,,,,"permit"
"PD-TQ","P 04h",,,240,0,24,24,,,,,,,,1,,
"AD-TU","\A POMPIER URGENCE",,,,0,24,24,,,,,,,,1,,"firefighters,emergency"
"R-PH","\P RESERVE S3R 15h-09h",,,,15,,18,,,,,,,,1,,"permit"
"R-PZ","\P RESERVE S3R 16h-20h LUNDI AU SAMEDI",,,,16,20,4,1,1,1,1,1,1,,,,"permit"
"PD-TS","P 15 min",,,15,0,24,24,,,,,,,,1,,
"PV-JF","P 60 min 08h-18h LUN. AU VEN.",,,60,8,18,10,1,1,1,1,1,,,,,
"R-VP","\P RESERVE VEHICULES DU SERVICE DE LA POLICE",,,,0,24,24,,,,,,,,1,,"police"
"AV-PP","\A 15h-18h30 LUN. AU VEN.",,,,15,"18.5","3.5",1,1,1,1,1,,,,,
"OUT-ADN-27","\A 8h - 9h MER ET VEN 1er AVRIL - 30 NOV",04-01,11-30,,8,9,1,,1,,,1,,,,,
"OUT-SDA-03","\P 8h JEUDI A 8h LUNDI",,,,8,,96,,,,1,,,,,,
"R-RB","\P RESERVE S3R 17h30-23h",,,,"17.5",23,"5.5",,,,,,,,1,,"permit"
"PE-JC","P 15 MIN. 07h30-17h30 JOURS D'ECOLE",,,15,"7.5","17.5",10,,,,,,,,,"school",
"PB-JA","P 02h 09h-21h SAMEDI ET DIMANCHE",,,,9,21,12,,,,,,1,1,,,
"AV-QD","\A 07h-09h30  16h-18h LUN. AU VEN.",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
"AV-QD","\A 07h-09h30  16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
"R-PX","\P RESERVE S3R 09h30-21h00 LUNDI AU VENDREDI",,,,"9.5",21,"11.5",1,1,1,1,1,,,,,"permit"
"R-PF-2S","\P RESERVE S3R 09-23h       (2 SECTEURS)",,,,9,23,14,,,,,,,,1,,"permit"
"PD-DT","P 15 min",,,15,0,24,24,,,,,,,,1,,
"AE-JE","\A 07h30-17h JOURS D`ECOLE",,,,"7.5",17,"9.5",,,,,,,,,"school",
"AV-PL","\A 15h30-18h30 LUN. AU VEN.",,,,"15.5","18.5",3,1,1,1,1,1,,,,,
"PS-JY","P 02h 09h-15h30 LUN A SAM",,,120,9,"15.5","6.5",1,1,1,1,1,1,,,,
"AS-OS","\A EXCEPTE CAMION S.O.S.",,,,0,24,24,,,,,,,,1,,"truck"
"R-XJ","\P EXCEPTE S3R 09h-17h MAR. MER. VEN.",,,,9,17,8,,1,1,,1,,,,,"permit"
"R-PI","\P RESERVE S3R 15h-21h",,,,15,21,6,,,,,,,,1,,"permit"
"R-SZ","\P EXCEPTE S3R 09h-17h  JEUDI",,,,9,17,8,,,,1,,,,,,"permit"
"PV-OB","P 02h 09h-17h LUN A VEN",,,120,9,17,8,1,1,1,1,1,,,,,
"PV-JK","P 02h 08h-18h LUN. AU VEN.",,,120,8,18,10,1,1,1,1,1,,,,,
"R-PQ","\P RESERVE S3R 09h30-16h LUNDI AU VENDREDI",,,,"9.5",16,"6.5",1,1,1,1,1,,,,,"permit"
"AV-QB","\A 07h-09h30  16h-18h30 LUN. AU VEN.",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
"AV-QB","\A 07h-09h30  16h-18h30 LUN. AU VEN.",,,,16,"18.5","2.5",1,1,1,1,1,,,,,
"AV-JA","\A 07h-19h LUN. AU VEN.",,,,7,19,12,1,1,1,1,1,,,,,
"PV-DD","P 15 min 09h30-17h LUN. AU VEN.",,,15,"9.5",17,"7.5",1,1,1,1,1,,,,,
"R-RC","\P RESERVE S3R 18h30-23h",,,,"18.5",23,"4.5",,,,,,,,1,,"permit"
"R-AR","\P RESERVE AIRE D'ATTENTE",,,,0,24,24,,,,,,,,1,,"waiting_zone"
"R-QJ","\P RESERVE S3R 16h-21h LUN A VEN ET 9h-21h SAM -DIM",,,,16,21,5,1,1,1,1,1,,,,,"permit"
"R-QJ","\P RESERVE S3R 16h-21h LUN A VEN ET 9h-21h SAM -DIM",,,,9,21,12,,,,,,1,1,,,"permit"
"PD-JG","P 60 min 09h-21h",,,60,9,21,12,,,,,,,,1,,
"AV-QL","\A 07h-09h30  15h30-18h30 LUN. AU VEN.",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
"AV-QL","\A 07h-09h30  15h30-18h30 LUN. AU VEN.",,,,"15.5","18.5",3,1,1,1,1,1,,,,,
"PV-JB","P 15 min 07h-09h 16h-18h LUN. AU VEN.",,,15,7,9,2,1,1,1,1,1,,,,,
"PV-JB","P 15 min 07h-09h 16h-18h LUN. AU VEN.",,,15,16,18,2,1,1,1,1,1,,,,,
"R-RK","\P RESERVE S3R 16h-21h",,,,16,21,5,,,,,,,,1,,"permit"
"PE-JG","P 15 MIN 07h-16h JOURS D'ECOLE",,,15,7,16,9,,,,,,,,,"school",
"PD-JE","P 02h 09h-18h",,,120,9,18,9,,,,,,,,1,,
"AV-RD","\A 06h-09h  15h30-18h30 LUN. AU VEN.",,,,6,9,3,1,1,1,1,1,,,,,
"AV-RD","\A 06h-09h  15h30-18h30 LUN. AU VEN.",,,,"15.5","18.5",3,1,1,1,1,1,,,,,
"PE-QC","P 15 MIN. 7h-8h30 ET 15h-18h   JOURS D'ECOLE",,,15,7,"8.5","1.5",,,,,,,,,"school",
"PE-QC","P 15 MIN. 7h-8h30 ET 15h-18h   JOURS D'ECOLE",,,15,15,18,3,,,,,,,,,"school",
"PV-OT","P 60 min 7h-18h LUN A VEN",,,60,7,8,1,1,1,1,1,1,,,,,
"R-RA","\P RESERVE S3R 09h30-23h",,,,"9.5",23,"13.5",,,,,,,,1,,"permit"
"R-RE","\P RESERVE S3R 18h-23h LUN.AU VEN., 9h-23h SAM.ET DIM.",,,,18,23,5,1,1,1,1,1,,,,,"permit"
"R-RE","\P RESERVE S3R 18h-23h LUN.AU VEN., 9h-23h SAM.ET DIM.",,,,9,23,14,,,,,,1,1,,,"permit"
"OUT-SDA-01","\P 19h DIMANCHE A 19h MERCREDI",,,,19,,72,,,,,,,1,,,
"PD-TT","P 60 min",,,60,0,24,24,,,,,,,,1,,
"R-RY","\P EXCEPTE S3R 9h-23h LUN A VEN",,,,9,23,14,1,1,1,1,1,,,,,"permit"
"AV-QE","\A 08h-09h30  16h-18h LUN. AU VEN.",,,,8,"9.5","1.5",1,1,1,1,1,,,,,
"AV-QE","\A 08h-09h30  16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
"R-QD","\P RESERVE S3R 09h-21h LUN A SAM",,,,9,21,12,1,1,1,1,1,1,,,,"permit"
"AV-RA","\A 07h-09h30  15h-18h30 LUN. AU VEN.",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
