"ID","Code","Description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","LUN","MAR","MER","JEU","VEN","SAM","DIM","DAILY","special_days","restrict_type"
1080,"SV-AE-A","\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,7.5,8.5,1,1,1,1,1,1,,,,,
1081,"SV-AF","\P 08h-09h LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,8,9,1,1,1,1,1,1,,,,,
1082,"SV-AF-A","\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,8,9,1,1,1,1,1,1,,,,,
1083,"SV-AI","\P 08h30-09h30 LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,8.5,9.5,1,1,1,1,1,1,,,,,
1084,"SV-AI-A","\P 08h30-09h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,8.5,9.5,1,1,1,1,1,1,,,,,
1085,"SV-AK","\P 08h-09h30 LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,8,9.5,1.5,1,1,1,1,1,,,,,
1086,"SV-AK-A","\P 08h-09h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,8,9.5,1.5,1,1,1,1,1,,,,,
1087,"SV-AL","\P 08h-09h LUN. AU VEN.",,,,8,9,1,1,1,1,1,1,,,,,
1088,"SV-AM","\P 07h30-08h30 LUNDI AU VENDREDI",,,,7.5,8.5,1,1,1,1,1,1,,,,,
1089,"SV-AO","\P 07h-08h LUN. AU VEN.",,,,7,8,1,1,1,1,1,1,,,,,
1090,"SV-AP","\P 09h-10h LUN. AU VEN.",,,,9,10,1,1,1,1,1,1,,,,,
1091,"SV-AQ","\P 09h30-10h30 LUN.AU VEN.",,,,9.5,10.5,1,1,1,1,1,1,,,,,
1092,"SV-AR","\P 07h-12h LUN. AU VEN.",,,,7,12,5,1,1,1,1,1,,,,,
1093,"SV-AS","\P 10h30-11h30 LUN. AU VEN.",,,,10.5,11.5,1,1,1,1,1,1,,,,,
1094,"SV-AT","\P 07h-10h  LUN A VEN",,,,7,10,3,1,1,1,1,1,,,,,
1095,"SV-AU","\P 07h-09h30 LUN A VEN",,,,7,9.5,2.5,1,1,1,1,1,,,,,
1096,"SV-AV","\P 09h-11h LUN A VEN",,,,9,11,2,1,1,1,1,1,,,,,
1097,"SV-AW-A","\P 07h30-09h LUN A VEN 1 AVRIL AU 1 DEC","04-01","12-01",,7.5,9,1.5,1,1,1,1,1,,,,,
1098,"SV-AX","\P 08h-12h LUN A VEN",,,,8,12,4,1,1,1,1,1,,,,,
1099,"SV-AY","\P 09h-12h LUN A VEN",,,,9,12,3,1,1,1,1,1,,,,,
1100,"SV-DG","\P 09h30-15h LUN. AU VEN.",,,,9.5,15,5.5,1,1,1,1,1,,,,,
1101,"SV-EA","\P 09h-15h30 LUN. AU VEN.",,,,9,15.5,6.5,1,1,1,1,1,,,,,
1102,"SV-JA","\P 09h-15h LUN. AU VEN.",,,,9,15,6,1,1,1,1,1,,,,,
1103,"SV-JB","\P 08h-16h LUN. AU VEN.",,,,8,16,8,1,1,1,1,1,,,,,
1104,"SV-JC","\P 08h-17h LUN. AU VEN.",,,,8,17,9,1,1,1,1,1,,,,,
1105,"SV-JD","\P 08h-19h LUN. AU VEN.",,,,8,19,11,1,1,1,1,1,,,,,
1106,"SV-JE","\P 06h30-18h LUN AU VEN.",,,,6.5,18,11.5,1,1,1,1,1,,,,,
1107,"SV-JF","\P 09h-21h LUN AU VEN",,,,9,21,12,1,1,1,1,1,,,,,
1108,"SV-JG","\P 09h-16h LUN. AU VEN.",,,,9,16,7,1,1,1,1,1,,,,,
1109,"SV-JH","\P 09h-17h LUN. AU VEN.",,,,9,17,8,1,1,1,1,1,,,,,
1110,"SV-JI","\P 09h30-21h00 LUN AU VEN",,,,9.5,21,11.5,1,1,1,1,1,,,,,
1111,"SV-JJ","\P 07h30-18h00 LUN AU VEN",,,,7.5,18,10.5,1,1,1,1,1,,,,,
1112,"SV-JK","\P 10h-15h LUN. AU VEN.",,,,10,15,5,1,1,1,1,1,,,,,
1113,"SV-JL","\P 09h-20h LUN. AU VEN.",,,,9,20,11,1,1,1,1,1,,,,,
1114,"SV-JN","\P 08h-22h LUN. AU VEN.",,,,8,22,14,1,1,1,1,1,,,,,
1115,"SV-JO","\P 09h-18h LUN A VEN.",,,,9,18,9,1,1,1,1,1,,,,,
1116,"SV-JP","\P 06h-18h LUN A VEN.",,,,6,18,12,1,1,1,1,1,,,,,
1117,"SV-JQ","\P 09h30-16h LUN. AU VEN.",,,,9.5,16,6.5,1,1,1,1,1,,,,,
1118,"SV-JS","\P 09h30-18h LUN. AU VEN.",,,,9.5,18,8.5,1,1,1,1,1,,,,,
1119,"SV-JT","\P 07h-15h30 LUN. AU VEN.",,,,7,15.5,8.5,1,1,1,1,1,,,,,
1120,"SV-JU","\P 08h-20h   LUN A VEN",,,,8,20,12,1,1,1,1,1,,,,,
1121,"SV-JV","\P 9h30 A 15h30 LUN A VEN  DU 1 SEPT. AU 23 JUIN","09-01","06-23",,9.5,15.5,6,1,1,1,1,1,,,,,
1122,"SV-JW","\P 10h-18h LUN A VEN",,,,10,18,8,1,1,1,1,1,,,,,
1123,"SV-JX","\P 7h-21h LUN à VEN",,,,7,21,14,1,1,1,1,1,,,,,
1124,"SV-JY","\P 8h-15h30 LUN A VEN",,,,8,15.5,7.5,1,1,1,1,1,,,,,
1125,"SV-OA","\P 09h00 A 11h00 et 15h00 A 18h00 LUNDI AU VENDREDI",,,,9,11,2,1,1,1,1,1,,,,,
1125,"SV-OA","\P 09h00 A 11h00 et 15h00 A 18h00 LUNDI AU VENDREDI",,,,15,18,3,1,1,1,1,1,,,,,
1126,"SV-OB","\P 06h-16h LUN. AU VEN.",,,,6,16,10,1,1,1,1,1,,,,,
1127,"SV-OC","\P 07h-18h LUN. AU VEN.",,,,7,18,11,1,1,1,1,1,,,,,
1128,"SV-OD","\P 08h-18h LUN. AU VEN.",,,,8,18,10,1,1,1,1,1,,,,,
1129,"SV-OE","\P 07h30-09h ET 14h30-16h30 LUN. AU VEN.",,,,7.5,9,1.5,1,1,1,1,1,,,,,
1129,"SV-OE","\P 07h30-09h ET 14h30-16h30 LUN. AU VEN.",,,,14.5,16.5,2,1,1,1,1,1,,,,,
1130,"SV-OG","\P 09h30-15h30 LUN. AU VEN.",,,,9.5,15.5,6,1,1,1,1,1,,,,,
1131,"SV-PB","\P 13h-16h LUN. AU VEN.",,,,13,16,3,1,1,1,1,1,,,,,
1132,"SV-PC-A","\P 16h-17h LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,16,17,1,1,1,1,1,1,,,,,
1133,"SV-PD","\P 17h-18h LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,17,18,1,1,1,1,1,1,,,,,
1134,"SV-PD-A","\P 17h-18h LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,17,18,1,1,1,1,1,1,,,,,
1135,"SV-PG","\P 23h-24h LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,23,24,1,1,1,1,1,1,,,,,
1136,"SV-PH","\P 06h30-16h LUN. AU VEN.",,,,6.5,16,9.5,1,1,1,1,1,,,,,
1137,"SV-PI","\P 16h30-17h30 LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,16.5,17.5,1,1,1,1,1,1,,,,,
1138,"SV-PI-A","\P 16h30-17h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,16.5,17.5,1,1,1,1,1,1,,,,,
1139,"SV-PJ","\P 07h-16h LUN. AU VEN.",,,,7,16,9,1,1,1,1,1,,,,,
1140,"SV-PK","\P 07h-17h LUN. AU VEN.",,,,7,17,10,1,1,1,1,1,,,,,
1141,"SV-PL","\P 07h30-16h LUN. AU VEN.",,,,7.5,16,8.5,1,1,1,1,1,,,,,
1142,"SV-PM","\P 13h-15h30 LUN. AU VEN.",,,,13,15.5,2.5,1,1,1,1,1,,,,,
1143,"SV-PN","\P 16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
1144,"SV-PO","\P 12h-13h LUN. AU VEN.",,,,12,13,1,1,1,1,1,1,,,,,
1145,"SV-PR","\P 12h30-13h30 LUN. AU VEN.",,,,12.5,13.5,1,1,1,1,1,1,,,,,
1146,"SV-PS","\P 13h-14h LUN. AU VEN.",,,,13,14,1,1,1,1,1,1,,,,,
1147,"SV-PT","\P 14h-15h LUN. AU VEN.",,,,14,15,1,1,1,1,1,1,,,,,
1148,"SV-PU","\P 14h-16h LUN AU VEN",,,,14,16,2,1,1,1,1,1,,,,,
1149,"SV-PV-A","\P 14h30-15h30 LUN A VEN 1 AVRIL AU 1 DEC.","04-01","12-01",,14.5,15.5,1,1,1,1,1,1,,,,,
1150,"SV-QA","\P 07h-09h 16h-18h LUN AU VEN",,,,7,9,2,1,1,1,1,1,,,,,
1150,"SV-QA","\P 07h-09h 16h-18h LUN AU VEN",,,,16,18,2,1,1,1,1,1,,,,,
1151,"SV-QD","\P 07h30-09h30 ET 15h30-18h  LUN A VEN",,,,7.5,9.5,2,1,1,1,1,1,,,,,
1151,"SV-QD","\P 07h30-09h30 ET 15h30-18h  LUN A VEN",,,,15.5,18,2.5,1,1,1,1,1,,,,,
1152,"SV-SB","\P 16h00 A 18h30 LUN. AU VEN. 1ER MARS AU 1ER DEC.","03-01","12-01",,16,18.5,2.5,1,1,1,1,1,,,,,
1153,"SV-SB-A","\P 16h00 A 18h30 LUN. AU VEN. 1ER AVRIL AU 1ER DEC.","04-01","12-01",,16,18.5,2.5,1,1,1,1,1,,,,,
1154,"SV-SD","\P 17h-18h LUN A VEN",,,,17,18,1,1,1,1,1,1,,,,,
1155,"SV-SE","\P 22h30-23h30 LUN A VEN 1 MARS AU 1 DEC.","03-01","12-01",,22.5,23.5,1,1,1,1,1,1,,,,,
1156,"SV-SE-A","\P 22h30-23h30 LUN A VEN 1 AVRIL AU 1 DEC.","04-01","12-01",,22.5,23.5,1,1,1,1,1,1,,,,,
1157,"SV-SF-A","\P 17h-18h LUN AU VEN  1 AVRIL AU 1 DEC.","04-01","12-01",,17,18,1,1,1,1,1,1,,,,,
1158,"SV-TA","\P LUNDI AU VENDREDI",,,,0,,24,1,1,1,1,1,,,,,
1159,"SV-VA","\P 07h-09h LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,7,9,2,1,1,1,1,1,,,,,
1160,"SV-VA-A","\P 07h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,7,9,2,1,1,1,1,1,,,,,
1161,"SV-VC","\P 08h-10h LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,8,10,2,1,1,1,1,1,,,,,
1162,"SV-VC-A","\P 08h-10h LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,8,10,2,1,1,1,1,1,,,,,
1163,"SV-VZ","\P 07h-09h LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,
1164,"SX-JA","\P EXCEPTE 09h-17h LUNDI",,,,17,,160,1,,,,,,,,,
1165,"SX-JB","\P EXCEPTE 09h-17h MARDI",,,,17,,160,,1,,,,,,,,
1166,"SX-JC","\P EXCEPTE 09h-17h MERCREDI",,,,17,,160,,,1,,,,,,,
1167,"SX-JD","\P EXCEPTE 09h-17h JEUDI",,,,17,,160,,,,1,,,,,,
1168,"SX-JF","\P EXCEPTE 09h-17h LUN. ET JEU.",,,,17,,64,1,,,,,,,,,
1168,"SX-JF","\P EXCEPTE 09h-17h LUN. ET JEU.",,,,17,,88,,,,1,,,,,,
1169,"SX-JI","\P EXCEPTE 09h-17h MAR. ET VEN.",,,,17,,64,,1,,,,,,,,
1169,"SX-JI","\P EXCEPTE 09h-17h MAR. ET VEN.",,,,17,,88,,,,,1,,,,,
1170,"SX-JK","\P EXCEPTE 09h-16h LUNDI ET JEUDI",,,,16,,65,1,,,,,,,,,
1170,"SX-JK","\P EXCEPTE 09h-16h LUNDI ET JEUDI",,,,16,,89,,,,1,,,,,,
"1","PP-JA","HORAIRE DE STATIONNEMENT TARIFE 09h-24h (PARCOJOUR)",,,,9,24,15,,,,,,,,1,,"paid"
"10029","R-QX","\P RESERVE S3R 18h30-21h LUN A VEN",,,,18.5,21,2.5,1,1,1,1,1,,,,,"permit"
"10067","PV-DC","P 15 min 15h30-18h LUN. AU VEN.",,,15,15.5,18,2.5,1,1,1,1,1,,,,,
"100803","RD-JJ","\P RESERVE HANDICAPES DE 10h00 A 16h00, LUN. SAM.",,,,10,16,6,1,,,,,1,,,,"handicap"
"10085","R-SV","\P EXCEPTE S3R 15h-21h LUN A SAM",,,,15,21,6,1,1,1,1,1,1,,,,"permit"
"10115","PV-JC","P 15 min 09h-18h LUN. AU VEN.",,,15,9,18,9,1,1,1,1,1,,,,,
"101359","R-BX","\P STATIONNEMENT INTERDIT 14h - 18h30 MERCREDI EXCEPTE BIBLIOBUS",,,,14,18.5,4.5,,,1,,,,,,,"bibliobus"
"10151","PS-JA","P 60 min 09h-19h LUN. AU SAM.",,,60,9,19,10,1,1,1,1,1,1,,,,
"10182","PS-DG","P 60 min 09h30-15h LUN. AU SAM.",,,60,9.5,15,5.5,1,1,1,1,1,1,,,,
"10290","EU-TG","\P 10h-22h CLIGNOTANT 22h-10h FIXE",,,,10,22,12,,,,,,,,1,,
"10290","EU-TG","\P 10h-22h CLIGNOTANT 22h-10h FIXE",,,,22,,12,,,,,,,,1,,
"10302","R-RB-2S","\P RESERVE S3R 17h30-23h     (2 SECTEURS)",,,,17.5,23,5.5,,,,,,,,1,,"permit"
"103489","PV-DT","P DEBARCADERE 06h-09h LUN A VEN",,,3,6,9,3,1,1,1,1,1,,,,,"dropoff"
"10349","R-PP","\P RESERVE S3R 09h30-21h",,,,9.5,21,11.5,,,,,,,,1,,"permit"
"103543","OUT-SDA-02-A","\P   19h mercredi à 19h dimanche   30 nov - 1er avril","11-30","04-01",,19,,96,,,1,,,,,,,
"10386","R-SP","\P RESERVE S3R 09h30-18h LUN A VEN",,,,9.5,18,8.5,1,1,1,1,1,,,,,"permit"
"10409","R-PK-2S","\P RESERVE S3R 15h-23h          (2 SECTEURS)",,,,15,23,8,,,,,,,,1,,"permit"
"10460","R-QV","\P RESERVE S3R 08h-21h",,,,8,21,13,,,,,,,,1,,"permit"
"104970","R-XK","\P EXCEPTE S3R 09h-17h MAR. MER. JEU.",,,,9,17,8,,1,1,1,,,,,,"permit"
"105032","OUT-SRV-16","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX",,,,0,24,24,,,,,,,,1,,"permit"
"10679","PV-DE","P 15 min 08h-15h30 LUN. AU VEN.",,,15,8,15.5,7.5,1,1,1,1,1,,,,,
"10681","PV-OG","P 60 min 09h30-15h30 LUN. AU VEN.",,,60,9.5,15.5,6,1,1,1,1,1,,,,,
"10697","R-BQ","\P RESERVE BIBLIOBUS 14h-18h30 MARDI",,,,14,18.5,4.5,,1,,,,,,,,"bibliobus"
"108431","OUT-SRV-14","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 8h - 19h JEUDI AU DIMANCHE",,,,8,19,11,,,,1,1,1,1,,,"permit"
"10885","R-SC","\P RESERVE S3R 16h-21h LUN A SAM",,,,16,21,5,1,1,1,1,1,1,,,,"permit"
"10924","AD-CD","\A EN TOUT TEMPS DU COTE DROIT",,,,0,24,24,,,,,,,,1,,
"10979","PD-TH","P PETITES VOITURES SEULEMENT 17h-9h",,,,17,,16,,,,,,,,1,,"small_car"
"110711","PD-PV","P PETITES VOITURES SEULEMENT",,,,0,24,24,,,,,,,,1,,"small_car"
"1114","AD-TT","\A EN TOUT TEMPS",,,,0,24,24,,,,,,,,1,,
"112091","OUT-AD-15","\A ARRET D'AUTOBUS",,,,0,24,24,,,,,,,,1,,"bus"
"11304","RD-JC","\P RESERVE HANDICAPES DE 08h00 A 18h00",,,,8,18,10,,,,,,,,1,,"handicap"
"11344","PD-RC","P VELO",,,,0,24,24,,,,,,,,1,,"bike"
"11382","R-VM","\P RESERVE VEHICULES MILITAIRES",,,,0,24,24,,,,,,,,1,,"military"
"114403","R-RI-2S","\P RESERVE S3R 09h-19h LUN A SAM  (2 SECTEURS)",,,,9,19,10,1,1,1,1,1,1,,,,"permit"
"1165","R-RX","\P RESERVE S3R 09h-18h LUN A VEN",,,,9,18,9,1,1,1,1,1,,,,,"permit"
"116529","AV-QS","\A 05h30-09h  15h-19h LUN. AU VEN.",,,,5.5,9,3.5,1,1,1,1,1,,,,,
"116529","AV-QS","\A 05h30-09h  15h-19h LUN. AU VEN.",,,,15,19,4,1,1,1,1,1,,,,,
"11657","R-SY","\P EXCEPTE S3R 08h-17h LUN A VEN",,,,8,17,9,1,1,1,1,1,,,,,"permit"
"11862","R-AQ","\P RESERVE AUTOBUS TOURISTIQUES 07h-09h 01/05 AU 01/10","05-01","10-01",,7,9,2,,,,,,,,1,,"tourist_bus"
"1187","R-PD","\P RESERVE S3R 09h-21h",,,,9,21,12,,,,,,,,1,,"permit"
"11871","AE-QA","\A 08h-9h30 ET 15h-16h JOURS D`ECOLE",,,,8,9.5,1.5,,,,,,,,,"school",
"11871","AE-QA","\A 08h-9h30 ET 15h-16h JOURS D`ECOLE",,,,15,16,1,,,,,,,,,"school",
"11883","PV-QD","P 15 MIN 07h30-09h30 ET 15h30-18h LUN A VEN",,,15,7.5,9.5,2,1,1,1,1,1,,,,,
"11883","PV-QD","P 15 MIN 07h30-09h30 ET 15h30-18h LUN A VEN",,,15,15.5,18,2.5,1,1,1,1,1,,,,,
"11885","AV-RF","\A 08h-09h30  15h-18h30 LUN. AU VEN.",,,,8,9.5,1.5,1,1,1,1,1,,,,,
"11885","AV-RF","\A 08h-09h30  15h-18h30 LUN. AU VEN.",,,,15,18.5,3.5,1,1,1,1,1,,,,,
"11900","PV-JD","P 60 min 10h-15h LUN. AU VEN.",,,60,10,15,5,1,1,1,1,1,,,,,
"11920","PV-DI","P 15 min 08h-18h LUN A VEN",,,15,8,18,10,1,1,1,1,1,,,,,
"1193","R-RP","\P RESERVE S3R 16h-23h LUN A VEN ET 9h-23h SAM ET DIM",,,,16,23,7,1,1,1,1,1,,,,,"permit"
"1193","R-RP","\P RESERVE S3R 16h-23h LUN A VEN ET 9h-23h SAM ET DIM",,,,9,23,14,,,,,,1,1,,,"permit"
"11941","R-SA-2S","\P EXCEPTE S3R 17h-21h LUNDI A SAMEDI (2 SECTEURS)",,,,17,21,4,1,1,1,1,1,1,,,,"permit"
"1195","AV-AH","\A 06h-09h30 LUN. AU VEN.",,,,6,9.5,3.5,1,1,1,1,1,,,,,
"12009","PV-DN","P 15 MIN 07h-16h LUN A VEN",,,15,7,16,9,1,1,1,1,1,,,,,
"12051","R-PM","\P RESERVE S3R 09h-17h LUN. ET JEU.",,,,9,17,8,1,,,1,,,,,,"permit"
"1214","R-PF","\P RESERVE S3R 09h-23h",,,,9,23,14,,,,,,,,1,,"permit"
"12170","AV-DF","\A 06h30-09h30  16h-18h LUNDI AU VENDREDI",,,,6.5,9.5,3,1,1,1,1,1,,,,,
"12170","AV-DF","\A 06h30-09h30  16h-18h LUNDI AU VENDREDI",,,,16,18,2,1,1,1,1,1,,,,,
"1222","R-PJ","\P RESERVE S3R 17h-23h",,,,17,23,6,,,,,,,,1,,"permit"
"1226","PS-PB","P 02h 09h-18h LUN. AU SAM.",,,120,9,18,9,1,1,1,1,1,1,,,,
"1238","EU-TF+F","\P ENTRETIEN (ORANGE) 07h-19h ou 19h-07h (flexible)",,,,7,19,12,,,,,,,,1,,"maintenance"
"1238","EU-TF+F","\P ENTRETIEN (ORANGE) 07h-19h ou 19h-07h (flexible)",,,,19,,12,,,,,,,,1,,"maintenance"
"12399","R-AM","\P RESERVE AUTOBUS TOURISTIQUES 15 min.",,,15,0,24,24,,,,,,,,1,,"tourist_bus"
"1245","AR-JA","\A RESERVE AUTOBUS 08h-16h LUN. AU VEN.",,,,8,16,8,1,1,1,1,1,,,,,"bus"
"12531","AV-QY","\A 08h-09h30  15h-19h LUN. AU VEN.",,,,8,9.5,1.5,1,1,1,1,1,,,,,
"12531","AV-QY","\A 08h-09h30  15h-19h LUN. AU VEN.",,,,15,19,4,1,1,1,1,1,,,,,
"12551","PS-DA","P 15 min 09h-18h LUN A SAM",,,15,9,18,9,1,1,1,1,1,1,,,,
"1259","R-PG","\P RESERVE S3R 18h-23h",,,,18,23,5,,,,,,,,1,,"permit"
"1265","AV-PK","\A 15h30-18h LUN. AU VEN.",,,,15.5,18,2.5,1,1,1,1,1,,,,,
"1266","PV-OR","P 60 min 10h-18h LUN. AU VEN.",,,60,10,18,8,1,1,1,1,1,,,,,
"1267","R-QG","\P RESERVE S3R          (EN TOUT TEMPS)",,,,0,24,24,,,,,,,,1,,"permit"
"1286","R-CD","\P RESERVE CORPS DIPLOMATIQUE",,,,0,24,24,,,,,,,,1,,"diplomat"
"1298","AD-DC","\A EN TOUT TEMPS DES DEUX COTES",,,,0,24,24,,,,,,,,1,,
"1299","R-TD","\P RESERVE HANDICAPES (PICTO)",,,,0,24,24,,,,,,,,1,,"taxi"
"1302","PV-DB","P 15 min 07h-18h LUN. AU VEN.",,,15,7,18,11,1,1,1,1,1,,,,,
"13043","R-ST","\P RESERVE S3R 12h-20h LUN A SAM",,,,12,20,8,1,1,1,1,1,1,,,,"permit"
"1330","RD-JD","\P RESERVE HANDICAPES DE 09h00 A 21h00",,,,9,21,12,,,,,,,,1,,"handicap"
"1337","AV-PC","\A 14h-18h30 LUN. A VEN.",,,,14,18.5,4.5,1,1,1,1,1,,,,,
"13451","R-PS","\P RESERVE S3R 09h30-20h LUNDI AU VENDREDI",,,,9.5,20,10.5,1,1,1,1,1,,,,,"permit"
"1346","RV-JH","\P EXCEPTE AUTOBUS 08h-16h LUN A VEN SEPT. A JUIN","09-01","06-30",,8,16,8,1,1,1,1,1,,,,,"bus"
"1347","RD-TT","\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS",,,,0,24,24,,,,,,,,1,,"handicap"
"1349","PD-TD","P 15 MIN. RESERVE HOTEL",,,15,0,24,24,,,,,,,,1,,"hotel"
"13562","RV-JA","\P RESERVE HANDICAPES 09h30-17h LUN. AU VEN.",,,,9.5,17,7.5,1,1,1,1,1,,,,,"handicap"
"1365","OUT-SDN-14","\P 12h - 16h JEUDI 1ER AVRIL - 30 NOV","04-01","11-30",,12,16,4,,,,1,,,,,,
"1372","PV-JT","P 60 min 09h30-18h LUN. AU VEN.",,,60,9.5,18,8.5,1,1,1,1,1,,,,,
"13817","PS-JH","P 02h 09h30-16h LUN. AU SAM.",,,120,9.5,16,6.5,1,1,1,1,1,1,,,,
"1392","R-WV","\P EXCEPTE S3R 16h-22h LUN A VEN ET 09h-22h SAM ET DIM",,,,16,22,6,1,1,1,1,1,,,,,"permit"
"1392","R-WV","\P EXCEPTE S3R 16h-22h LUN A VEN ET 09h-22h SAM ET DIM",,,,9,22,13,,,,,,1,1,,,"permit"
"1393","R-PK","\P RESERVE S3R 15h-23h",,,,15,23,8,,,,,,,,1,,"permit"
"1394","R-SE","\P RESERVE S3R 15h30-23h",,,,15.5,23,7.5,,,,,,,,1,,"permit"
"13975","R-AZ","P RESERVE AUTOBUS TOURISTIQUE - AIRE D'ATTENTE 60 min de 8h-18h ET 2H de 18h-24h",,,60,8,18,10,,,,,,,,1,,"tourist_bus"
"13975","R-AZ","P RESERVE AUTOBUS TOURISTIQUE - AIRE D'ATTENTE 60 min de 8h-18h ET 2H de 18h-24h",,,60,18,24,6,,,,,,,,1,,"tourist_bus"
"13982","AV-JF","\A 08h-23h LUN. AU VEN.",,,,8,23,15,1,1,1,1,1,,,,,
"13994","AV-QA","\A 06h-09h  15h-18h30 LUN. AU VEN.",,,,6,9,3,1,1,1,1,1,,,,,
"13994","AV-QA","\A 06h-09h  15h-18h30 LUN. AU VEN.",,,,15,18.5,3.5,1,1,1,1,1,,,,,
"1408","AV-RM","\A 05h30-09h30  14h30-18h30 LUN A VEN",,,,5.5,9.5,4,1,1,1,1,1,,,,,
"1408","AV-RM","\A 05h30-09h30  14h30-18h30 LUN A VEN",,,,14.5,18.5,4,1,1,1,1,1,,,,,
"14158","AV-QU","\A 07h-09h  16h-18h30 LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,
"14158","AV-QU","\A 07h-09h  16h-18h30 LUN. AU VEN.",,,,16,18.5,2.5,1,1,1,1,1,,,,,
"1416","AV-AN","\A 05h-09h30 LUN. AU VEN.",,,,5,9.5,4.5,1,1,1,1,1,,,,,
"14358","RV-JD","\P RESERVE HANDICAPES 09h30-20h, LUN. A VEN.",,,,9.5,20,10.5,1,1,1,1,1,,,,,"handicap"
"14361","R-RV","\P RESERVE S3R 09h30-23h LUN A VEN",,,,9.5,23,13.5,1,1,1,1,1,,,,,"permit"
"14486","R-AW","\P EXCEPTE DEBARCADERE AUTOBUS TOURISTIQUE",,,3,0,24,24,,,,,,,,1,,"tourist_bus"
"1481","AV-PB","\A 15h30-17h30 LUN. AU VEN.",,,,15.5,17.5,2,1,1,1,1,1,,,,,
"14952","R-VE","\P RESERVE VISITEURS ET EMPLOYES DE LA VILLE",,,,0,24,24,,,,,,,,1,,"visitor_city,employees_city"
"15007","R-TV","\P RESERVE DEBARCADERE AUTOBUS TOURS DE VILLE",,,3,0,24,24,,,,,,,,1,,"tourist_bus"
"15319","PS-AB","P 60 min 09h30-23h",,,60,9.5,23,13.5,,,,,,,,1,,
"1537","PD-JL","P 15 min 07h-19h",,,15,7,19,12,,,,,,,,1,,
"1581","OUT-ADN-17","\A 10h - 12h VENDREDI 1er AVRIL - 30 NOV","04-01","11-30",,10,12,2,,,,,1,,,,,
"1582","OUT-SRV-10","PANONCEAU EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX",,,,0,24,24,,,,,,,,1,,"permit"
"1583","OUT-SDE-08-A","\P 7h30 - 9h30 et 14h30 - 16h LUN À VEN EXCEPTE AUTOBUS SCOLAIRES",,,,7.5,9.5,2,1,1,1,1,1,,,,,"schoolbus"
"1583","OUT-SDE-08-A","\P 7h30 - 9h30 et 14h30 - 16h LUN À VEN EXCEPTE AUTOBUS SCOLAIRES",,,,14.5,16,1.5,1,1,1,1,1,,,,,"schoolbus"
"1584","OUT-SPM-11","P 15 MIN 16h - 18h LUN À VEN",,,15,16,18,2,1,1,1,1,1,,,,,
"16029","OUT-SDS-03","\P   8h - 24h  30 nov - 1er avril","11-30","04-01",,8,24,16,,,,,,,,1,,
"1605","R-TA","\P RESERVE TAXIS",,,,0,24,24,,,,,,,,1,,"taxi"
"16096","PD-JH","P 15 min 09h-21h",,,15,9,21,12,,,,,,,,1,,
"16145","R-TB","\P RESERVE TAXIS 18h-07h",,,,18,,13,,,,,,,,1,,"taxi"
"16229","PV-JZ","P 02h 10h-17h LUN A VEN",,,120,10,17,7,1,1,1,1,1,,,,,
"16243","PV-JA","P 60 min 09h-15h LUN. AU VEN.",,,60,9,15,6,1,1,1,1,1,,,,,
"1629","R-VA","\P RESERVE VEHICULES DE LA VILLE",,,,0,24,24,,,,,,,,1,,"employees_city"
"16326","PS-JZ","P 60 min 08h30-18h",,,60,8.5,18,9.5,,,,,,,,1,,
"1640","R-PY","\P RESERVE S3R 09h-20h LUNDI AU SAMEDI",,,,9,20,11,1,1,1,1,1,1,,,,"permit"
"1641","R-RL","\P RESERVE S3R 16h-23h",,,,16,23,7,,,,,,,,1,,"permit"
"16438","AV-RO","\A 05h-09h30  14h-18h30 LUN. A VEN",,,,5,9.5,4.5,1,1,1,1,1,,,,,
